TIMESTAMP,P_a,e_a,T_a,cov_Ts_Uz,cov_h2o_Uz
2016-08-03 04:00:00,83.77363000000001,1.173,13.804279999999999,0.0047051029999999995,-0.00148439
2016-08-03 04:30:00,83.79908,1.203,14.042879999999998,0.004868925,0.01349313
2016-08-03 05:00:00,83.8364,1.261,14.8017,0.003585047,0.01133344
2016-08-03 05:30:00,83.8484,1.2570000000000001,15.664570000000001,0.01797102,0.02841228
2016-08-03 06:00:00,83.85149,1.272,16.71861,0.03360657,0.03410596
2016-08-03 06:30:00,83.86606,1.338,18.41704,0.06671524,0.04679639
2016-08-03 07:00:00,83.88062,1.367,20.16004,0.1273538,0.08905584
2016-08-03 07:30:00,83.87516,1.367,21.01185,0.1227021,0.05616502
2016-08-03 08:00:00,83.84564,1.412,21.75575,0.1403686,0.03786874
2016-08-03 08:30:00,83.81512,1.454,22.8013,0.3427644,0.09801921
2016-08-03 09:00:00,83.78137,1.439,23.1737,0.1899634,0.04799592
2016-08-03 09:30:00,83.73532,1.385,23.61599,0.19056589999999998,0.05235787
2016-08-03 10:00:00,83.69845,1.3730000000000002,23.810779999999998,0.054524699999999995,0.03987163
2016-08-03 10:30:00,83.66254,1.251,24.70345,0.1578365,0.07996027
2016-08-03 11:00:00,83.61974000000001,1.2409999999999999,25.214979999999997,0.2631713,0.09197888
2016-08-03 11:30:00,83.57432,1.252,25.215020000000003,0.1945637,0.05939311
2016-08-03 12:00:00,83.54698,1.261,25.45895,0.2442819,0.06882383
2016-08-03 12:30:00,83.51863,1.261,25.41442,0.15580220000000003,0.04589572
2016-08-03 13:00:00,83.4805,1.252,25.57788,0.14650510000000003,0.03502642
2016-08-03 13:30:00,83.4584,1.268,25.4843,0.06108582,0.03298494
2016-08-03 14:00:00,83.44724000000001,1.2830000000000001,25.532510000000002,0.07886358,0.05190485
2016-08-03 14:30:00,83.45562,1.311,25.21398,0.03826464,0.04174566
2016-08-03 15:00:00,83.49015,1.3159999999999998,24.705029999999997,0.02822786,0.02398492
2016-08-03 15:30:00,83.53541,1.367,23.1743,0.11797429999999999,-0.01029569
2016-08-03 16:00:00,83.56596,1.436,21.46268,-0.005922480999999999,0.01352393
2016-08-03 16:30:00,83.57685,1.466,20.42924,0.001841646,0.002022915
2016-08-03 17:00:00,83.60229,1.4580000000000002,20.72231,-5.059456e-05,0.0005152021
2016-08-03 17:30:00,83.64113,1.4609999999999999,21.0339,0.005248603,-0.005153442
2016-08-03 18:00:00,83.68144000000001,1.3719999999999999,21.23998,-0.006494768000000001,-0.0007384792
2016-08-03 18:30:00,83.70169,1.226,21.70178,-0.01417354,0.001096934
2016-08-03 19:00:00,83.72057,1.391,20.98473,0.0114396,-0.02317599
2016-08-03 19:30:00,83.72513000000001,1.528,19.83578,-0.08878910000000001,0.04676379
2016-08-03 20:00:00,83.73798000000001,1.575,18.97429,-0.001608856,0.0034171790000000002
2016-08-03 20:30:00,83.73646,1.577,18.64795,-0.003689528,0.0004102513
2016-08-03 21:00:00,83.72336,1.564,18.35639,-0.0048354470000000005,0.008759257
2016-08-03 21:30:00,83.71884,1.5619999999999998,18.19525,0.006571464,-0.01610898
2016-08-03 22:00:00,83.6977,1.589,17.97736,-0.001455955,0.001675262
2016-08-03 22:30:00,83.67719,1.6,17.68179,0.001835401,-0.006978931999999999
2016-08-03 23:00:00,83.66367,1.5919999999999999,17.47148,0.01273319,-0.002675097
2016-08-03 23:30:00,83.63989000000001,1.6119999999999999,17.39179,-0.002750995,-0.0004349304
2016-08-04 00:00:00,83.63998000000001,1.4769999999999999,17.348979999999997,-0.01198261,0.01336727
2016-08-04 00:30:00,83.64021,1.374,17.2223,-0.01603886,-0.01133551
2016-08-04 01:00:00,83.64364,1.339,16.86359,-0.0020498260000000003,0.00457627
2016-08-04 01:30:00,83.65739,1.33,16.581329999999998,-0.001189893,0.002517129
2016-08-04 02:00:00,83.64825,1.3219999999999998,16.12535,-0.0059122919999999995,0.008221067
2016-08-04 02:30:00,83.6651,1.3159999999999998,15.66875,-0.0069623490000000005,0.001449174
2016-08-04 03:00:00,83.69063,1.3090000000000002,15.060670000000002,-0.02237396,-8.06055e-05
2016-08-04 03:30:00,83.71554,1.308,14.630170000000001,-0.01543328,0.005426943
2016-08-04 04:00:00,83.73218,1.3019999999999998,14.579629999999998,-0.02579896,0.005540153000000001
2016-08-04 04:30:00,83.77293,1.317,14.73979,0.0037277359999999997,0.009141799999999999
2016-08-04 05:00:00,83.79545999999999,1.338,15.424529999999999,0.01022681,0.0111295
2016-08-04 05:30:00,83.84200000000001,1.3769999999999998,16.63025,0.03494464,0.01425984
